learner_id,event_date,grade,subject,activity_type,learning_style,connectivity,session_minutes,attempts,hints_used,accuracy,mastery_before,mastery_after,inactivity_days,completed,needs_remediation,origin
ELV-c4a5c8ce35,2026-02-05,3e,Physique-Chimie,laboratory,pratique,bonne,35,2,0,1.0,0.904,1.0,0,1,0,synthetic
ELV-c4a5c8ce35,2026-02-20,3e,SVT,laboratory,pratique,bonne,22,1,0,0.997,0.9247,1.0,6,1,0,synthetic
ELV-c4a5c8ce35,2026-02-04,3e,Mathématiques,course,pratique,bonne,22,1,0,1.0,1.0,1.0,2,1,0,synthetic
ELV-1cba171180,2026-01-05,3e,Mathématiques,exam,pratique,moyenne,35,3,2,0.6309,0.5554,0.6146,0,1,0,synthetic
ELV-1cba171180,2026-01-13,3e,Physique-Chimie,laboratory,pratique,moyenne,32,3,1,0.8411,0.7244,0.878,0,1,0,synthetic
ELV-1cba171180,2026-01-21,3e,SVT,laboratory,pratique,moyenne,37,2,1,0.7458,0.6185,0.7558,18,1,1,synthetic
ELV-1cba171180,2026-01-30,3e,Mathématiques,exercise,pratique,moyenne,32,2,1,0.7592,0.6272,0.7319,36,1,1,synthetic
ELV-1cba171180,2026-02-09,3e,Physique-Chimie,exercise,pratique,moyenne,15,2,0,0.6631,0.6073,0.7191,1,1,0,synthetic
ELV-1cba171180,2026-02-11,3e,SVT,course,pratique,moyenne,29,2,1,0.7397,0.6625,0.7417,5,0,0,synthetic
ELV-1cba171180,2026-02-23,3e,Mathématiques,exam,pratique,moyenne,12,1,1,0.7264,0.6063,0.6977,2,1,0,synthetic
ELV-1cba171180,2026-02-20,3e,Physique-Chimie,laboratory,pratique,moyenne,41,1,1,0.7584,0.6302,0.7805,11,1,0,synthetic
ELV-df60d36b15,2026-01-06,Terminale C,Physique-Chimie,exam,pratique,moyenne,31,2,2,0.257,0.1993,0.2821,3,0,1,synthetic
ELV-df60d36b15,2026-01-15,Terminale C,SVT,exercise,pratique,moyenne,15,1,2,0.2756,0.2917,0.309,0,0,1,synthetic
ELV-df60d36b15,2026-01-22,Terminale C,Mathématiques,exercise,pratique,moyenne,26,3,2,0.3609,0.308,0.3909,1,0,1,synthetic
ELV-df60d36b15,2026-01-23,Terminale C,Physique-Chimie,course,pratique,moyenne,40,5,2,0.2799,0.1894,0.2064,10,1,1,synthetic
ELV-df60d36b15,2026-02-01,Terminale C,SVT,laboratory,pratique,moyenne,24,4,3,0.2002,0.123,0.2178,4,0,1,synthetic
ELV-df60d36b15,2026-01-23,Terminale C,Mathématiques,exercise,pratique,moyenne,36,1,1,0.468,0.3232,0.4269,0,1,1,synthetic
ELV-df60d36b15,2026-02-13,Terminale C,Physique-Chimie,exercise,pratique,moyenne,25,2,2,0.3438,0.2335,0.2755,16,0,1,synthetic
ELV-df60d36b15,2026-02-16,Terminale C,SVT,course,pratique,moyenne,38,3,2,0.4333,0.3321,0.3787,7,1,1,synthetic
ELV-91810ab78b,2026-01-06,Terminale D,SVT,course,visuel,moyenne,42,4,2,0.3251,0.1832,0.2291,6,1,1,synthetic
ELV-91810ab78b,2026-01-13,Terminale D,Mathématiques,exam,visuel,moyenne,36,5,3,0.0502,0.0765,0.0626,3,0,1,synthetic
ELV-91810ab78b,2026-01-21,Terminale D,Physique-Chimie,laboratory,visuel,moyenne,40,3,3,0.3369,0.1875,0.2359,8,1,1,synthetic
ELV-91810ab78b,2026-01-21,Terminale D,SVT,course,visuel,moyenne,44,4,4,0.2474,0.1608,0.1956,6,0,1,synthetic
ELV-91810ab78b,2026-01-18,Terminale D,Mathématiques,course,visuel,moyenne,32,3,2,0.2733,0.187,0.2321,6,1,1,synthetic
ELV-91810ab78b,2026-01-23,Terminale D,Physique-Chimie,exercise,visuel,moyenne,31,3,2,0.2777,0.1959,0.2927,1,1,1,synthetic
ELV-91810ab78b,2026-02-02,Terminale D,SVT,exercise,visuel,moyenne,25,3,3,0.2404,0.1699,0.1739,10,0,1,synthetic
ELV-91810ab78b,2026-01-29,Terminale D,Mathématiques,course,visuel,moyenne,29,4,1,0.4584,0.2235,0.3311,7,1,1,synthetic
ELV-0ab069f077,2026-01-08,Terminale D,Mathématiques,exercise,pratique,moyenne,45,3,2,0.3908,0.2897,0.331,26,1,1,synthetic
ELV-0ab069f077,2026-01-14,Terminale D,Physique-Chimie,exercise,pratique,moyenne,42,4,2,0.4762,0.3547,0.3763,25,1,1,synthetic
ELV-0ab069f077,2026-01-20,Terminale D,SVT,course,pratique,moyenne,25,2,2,0.3905,0.3635,0.3816,14,1,1,synthetic
ELV-0ab069f077,2026-01-26,Terminale D,Mathématiques,exam,pratique,moyenne,38,3,1,0.6723,0.5806,0.6521,6,1,0,synthetic
ELV-0ab069f077,2026-01-22,Terminale D,Physique-Chimie,exercise,pratique,moyenne,29,3,2,0.2151,0.2432,0.2957,1,0,1,synthetic
ELV-0ab069f077,2026-02-12,Terminale D,SVT,laboratory,pratique,moyenne,40,2,1,0.6869,0.4663,0.5892,5,1,1,synthetic
ELV-0ab069f077,2026-02-05,Terminale D,Mathématiques,laboratory,pratique,moyenne,35,3,2,0.46,0.3533,0.4175,2,0,1,synthetic
ELV-0ab069f077,2026-01-29,Terminale D,Physique-Chimie,exercise,pratique,moyenne,40,4,2,0.4492,0.2535,0.2855,1,1,1,synthetic
ELV-18a217fd19,2026-01-05,Terminale C,Physique-Chimie,course,visuel,faible,28,4,2,0.4631,0.3568,0.4003,5,0,1,synthetic
ELV-18a217fd19,2026-01-10,Terminale C,SVT,course,visuel,faible,31,3,2,0.3985,0.3562,0.4053,7,0,1,synthetic
ELV-18a217fd19,2026-01-25,Terminale C,Mathématiques,course,visuel,faible,24,2,3,0.3844,0.2989,0.334,17,1,1,synthetic
ELV-18a217fd19,2026-01-27,Terminale C,Physique-Chimie,course,visuel,faible,36,2,3,0.5097,0.4255,0.4937,5,0,1,synthetic
ELV-18a217fd19,2026-01-25,Terminale C,SVT,course,visuel,faible,25,2,1,0.4614,0.4578,0.536,12,1,1,synthetic
ELV-18a217fd19,2026-02-05,Terminale C,Mathématiques,exercise,visuel,faible,30,3,3,0.4029,0.4075,0.4415,5,1,1,synthetic
ELV-18a217fd19,2026-01-25,Terminale C,Physique-Chimie,exercise,visuel,faible,23,1,4,0.3189,0.2943,0.3356,16,1,1,synthetic
ELV-18a217fd19,2026-02-05,Terminale C,SVT,course,visuel,faible,28,2,2,0.5172,0.557,0.6163,1,1,1,synthetic
ELV-e9ba8d72a1,2026-01-09,Terminale C,SVT,exam,auditif,moyenne,40,2,0,1.0,1.0,1.0,0,1,0,synthetic
ELV-e9ba8d72a1,2026-01-14,Terminale C,Mathématiques,course,auditif,moyenne,30,2,1,0.8943,0.8032,0.93,1,1,0,synthetic
ELV-e9ba8d72a1,2026-01-11,Terminale C,Physique-Chimie,laboratory,auditif,moyenne,26,1,1,1.0,0.8793,1.0,2,1,0,synthetic
ELV-e9ba8d72a1,2026-01-22,Terminale C,SVT,exercise,auditif,moyenne,40,1,0,0.9534,0.8087,0.9538,1,1,0,synthetic
ELV-e9ba8d72a1,2026-01-26,Terminale C,Mathématiques,course,auditif,moyenne,35,2,0,1.0,0.8909,1.0,8,1,0,synthetic
ELV-e9ba8d72a1,2026-01-27,Terminale C,Physique-Chimie,exercise,auditif,moyenne,23,1,1,0.8969,0.7837,0.8953,1,1,0,synthetic
ELV-e9ba8d72a1,2026-02-02,Terminale C,SVT,course,auditif,moyenne,43,1,0,0.8171,0.8448,0.9682,0,0,0,synthetic
ELV-e9ba8d72a1,2026-02-20,Terminale C,Mathématiques,exercise,auditif,moyenne,24,1,1,0.8777,0.8209,0.9272,0,1,0,synthetic
ELV-e63141fa70,2026-01-08,3e,Mathématiques,laboratory,auditif,faible,25,2,1,0.7331,0.7176,0.8562,54,1,1,synthetic
ELV-e63141fa70,2026-01-12,3e,Physique-Chimie,exam,auditif,faible,40,1,3,0.6272,0.5757,0.6414,2,1,0,synthetic
ELV-e63141fa70,2026-01-25,3e,SVT,exercise,auditif,faible,29,1,1,0.6877,0.7368,0.8934,8,1,0,synthetic
ELV-e63141fa70,2026-01-16,3e,Mathématiques,exercise,auditif,faible,29,3,2,0.4039,0.5491,0.5906,7,0,1,synthetic
ELV-e63141fa70,2026-02-01,3e,Physique-Chimie,exercise,auditif,faible,30,2,1,0.5774,0.5312,0.6031,16,1,1,synthetic
ELV-e63141fa70,2026-02-08,3e,SVT,course,auditif,faible,21,2,1,0.6531,0.5721,0.6422,11,1,0,synthetic
ELV-e63141fa70,2026-02-23,3e,Mathématiques,course,auditif,faible,23,2,2,0.4187,0.4432,0.4765,13,1,1,synthetic
ELV-e63141fa70,2026-02-12,3e,Physique-Chimie,exercise,auditif,faible,26,3,2,0.5636,0.5111,0.5509,1,0,1,synthetic
ELV-bfe263be9a,2026-01-05,Terminale D,Physique-Chimie,exam,pratique,moyenne,41,4,1,0.6212,0.461,0.4803,3,1,1,synthetic
ELV-bfe263be9a,2026-01-09,Terminale D,SVT,exam,pratique,moyenne,27,3,0,0.603,0.5711,0.7152,8,1,0,synthetic
ELV-bfe263be9a,2026-01-18,Terminale D,Mathématiques,exercise,pratique,moyenne,34,2,2,0.3285,0.3043,0.4043,2,1,1,synthetic
ELV-bfe263be9a,2026-01-27,Terminale D,Physique-Chimie,course,pratique,moyenne,24,1,2,0.4409,0.4379,0.5151,6,0,1,synthetic
ELV-bfe263be9a,2026-01-24,Terminale D,SVT,course,pratique,moyenne,13,1,2,0.4165,0.4059,0.48,3,1,1,synthetic
ELV-bfe263be9a,2026-01-20,Terminale D,Mathématiques,course,pratique,moyenne,30,3,3,0.4641,0.45,0.4716,10,1,1,synthetic
ELV-bfe263be9a,2026-02-08,Terminale D,Physique-Chimie,course,pratique,moyenne,27,2,2,0.6138,0.4707,0.5083,20,1,1,synthetic
ELV-bfe263be9a,2026-01-26,Terminale D,SVT,exercise,pratique,moyenne,34,2,1,0.3777,0.4053,0.4873,3,1,1,synthetic
ELV-266dab6708,2026-01-07,Terminale D,SVT,course,auditif,moyenne,29,2,2,0.7833,0.6911,0.7834,1,1,0,synthetic
ELV-266dab6708,2026-01-13,Terminale D,Mathématiques,exercise,auditif,moyenne,29,3,2,0.4631,0.502,0.5428,3,1,1,synthetic
ELV-266dab6708,2026-01-22,Terminale D,Physique-Chimie,laboratory,auditif,moyenne,38,3,1,0.7262,0.5384,0.6557,6,1,0,synthetic
ELV-266dab6708,2026-01-18,Terminale D,SVT,laboratory,auditif,moyenne,22,2,1,0.5569,0.4736,0.5938,4,0,1,synthetic
ELV-266dab6708,2026-01-25,Terminale D,Mathématiques,exercise,auditif,moyenne,25,2,3,0.3699,0.3868,0.4437,11,1,1,synthetic
ELV-266dab6708,2026-02-08,Terminale D,Physique-Chimie,exam,auditif,moyenne,29,2,2,0.8037,0.7486,0.8345,7,1,0,synthetic
ELV-266dab6708,2026-02-20,Terminale D,SVT,exercise,auditif,moyenne,40,3,3,0.6237,0.4593,0.4864,17,0,1,synthetic
ELV-266dab6708,2026-01-27,Terminale D,Mathématiques,exercise,auditif,moyenne,36,3,1,0.6215,0.497,0.6268,5,1,0,synthetic
ELV-96ee8e2f79,2026-01-09,Terminale D,Mathématiques,exercise,pratique,moyenne,40,3,2,0.4988,0.4315,0.4883,18,0,1,synthetic
ELV-96ee8e2f79,2026-01-14,Terminale D,Physique-Chimie,laboratory,pratique,moyenne,42,3,2,0.1654,0.3311,0.3858,0,1,1,synthetic
ELV-96ee8e2f79,2026-01-19,Terminale D,SVT,exam,pratique,moyenne,24,2,1,0.5101,0.5126,0.6289,1,1,1,synthetic
ELV-96ee8e2f79,2026-01-24,Terminale D,Mathématiques,course,pratique,moyenne,17,3,1,0.5258,0.4484,0.5342,2,1,1,synthetic
ELV-96ee8e2f79,2026-01-23,Terminale D,Physique-Chimie,exercise,pratique,moyenne,17,2,1,0.5769,0.4742,0.5888,11,1,1,synthetic
ELV-96ee8e2f79,2026-02-16,Terminale D,SVT,exam,pratique,moyenne,16,2,2,0.542,0.4555,0.5533,5,0,1,synthetic
ELV-96ee8e2f79,2026-02-01,Terminale D,Mathématiques,course,pratique,moyenne,30,4,2,0.3982,0.3234,0.4009,2,1,1,synthetic
ELV-96ee8e2f79,2026-02-19,Terminale D,Physique-Chimie,laboratory,pratique,moyenne,57,3,1,0.54,0.4178,0.5075,4,1,1,synthetic
ELV-6fb83fad13,2026-01-07,Terminale C,Physique-Chimie,exercise,pratique,faible,33,2,1,0.7329,0.6552,0.7843,26,1,1,synthetic
ELV-6fb83fad13,2026-01-16,Terminale C,SVT,exercise,pratique,faible,33,2,1,0.8345,0.8193,0.964,0,1,0,synthetic
ELV-6fb83fad13,2026-01-25,Terminale C,Mathématiques,exercise,pratique,faible,36,1,1,0.7473,0.6684,0.7748,2,1,0,synthetic
ELV-6fb83fad13,2026-01-25,Terminale C,Physique-Chimie,exercise,pratique,faible,27,1,1,0.8583,0.8569,0.9516,2,1,0,synthetic
ELV-6fb83fad13,2026-01-23,Terminale C,SVT,laboratory,pratique,faible,33,2,1,0.5627,0.6503,0.7397,8,1,0,synthetic
ELV-6fb83fad13,2026-01-29,Terminale C,Mathématiques,laboratory,pratique,faible,24,1,1,0.8308,0.8233,0.9183,1,1,0,synthetic
ELV-6fb83fad13,2026-02-13,Terminale C,Physique-Chimie,exercise,pratique,faible,33,3,0,0.8441,0.7621,0.8709,3,0,0,synthetic
ELV-6fb83fad13,2026-01-29,Terminale C,SVT,laboratory,pratique,faible,38,3,1,0.7933,0.7197,0.8109,1,1,0,synthetic
ELV-608e1dd361,2026-01-07,Terminale D,SVT,laboratory,pratique,faible,31,2,1,0.7091,0.6673,0.8042,2,1,0,synthetic
ELV-608e1dd361,2026-01-10,Terminale D,Mathématiques,exam,pratique,faible,41,3,2,0.3471,0.433,0.4767,1,1,1,synthetic
ELV-608e1dd361,2026-01-22,Terminale D,Physique-Chimie,exercise,pratique,faible,44,3,2,0.5199,0.4587,0.5528,13,1,1,synthetic
ELV-608e1dd361,2026-01-23,Terminale D,SVT,course,pratique,faible,40,3,1,0.4789,0.4696,0.5655,3,1,1,synthetic
ELV-608e1dd361,2026-01-26,Terminale D,Mathématiques,exam,pratique,faible,39,4,2,0.4879,0.4055,0.4659,2,0,1,synthetic
ELV-608e1dd361,2026-01-31,Terminale D,Physique-Chimie,laboratory,pratique,faible,18,2,1,0.6005,0.5783,0.6588,16,1,1,synthetic
ELV-608e1dd361,2026-02-24,Terminale D,SVT,exercise,pratique,faible,22,1,0,0.8741,0.6072,0.713,7,0,0,synthetic
ELV-608e1dd361,2026-02-27,Terminale D,Mathématiques,exam,pratique,faible,23,3,1,0.4858,0.4767,0.5433,18,1,1,synthetic
ELV-96ad176aa0,2026-01-05,Terminale C,Mathématiques,exercise,auditif,moyenne,25,2,1,0.848,0.7075,0.8178,2,1,0,synthetic
ELV-96ad176aa0,2026-01-15,Terminale C,Physique-Chimie,course,auditif,moyenne,46,2,2,0.6966,0.5342,0.6366,6,1,0,synthetic
ELV-96ad176aa0,2026-01-19,Terminale C,SVT,course,auditif,moyenne,39,2,1,0.769,0.6646,0.7972,8,1,0,synthetic
ELV-96ad176aa0,2026-01-21,Terminale C,Mathématiques,laboratory,auditif,moyenne,24,1,2,0.6903,0.6051,0.7416,16,1,1,synthetic
ELV-96ad176aa0,2026-02-03,Terminale C,Physique-Chimie,exercise,auditif,moyenne,31,1,2,0.8347,0.7802,0.8835,5,1,0,synthetic
ELV-96ad176aa0,2026-01-21,Terminale C,SVT,course,auditif,moyenne,24,1,1,0.7777,0.7782,0.9037,15,1,1,synthetic
ELV-96ad176aa0,2026-02-22,Terminale C,Mathématiques,course,auditif,moyenne,36,3,0,0.7363,0.6526,0.8032,20,1,1,synthetic
ELV-96ad176aa0,2026-02-26,Terminale C,Physique-Chimie,exercise,auditif,moyenne,41,1,0,0.8409,0.708,0.8027,5,1,0,synthetic
ELV-24bc623e37,2026-01-08,Terminale C,Physique-Chimie,course,visuel,bonne,32,3,2,0.5052,0.4929,0.5949,21,1,1,synthetic
ELV-24bc623e37,2026-01-08,Terminale C,SVT,course,visuel,bonne,25,3,3,0.5632,0.5617,0.6382,6,1,0,synthetic
ELV-24bc623e37,2026-01-21,Terminale C,Mathématiques,exercise,visuel,bonne,22,1,2,0.8881,0.5899,0.7047,2,1,0,synthetic
ELV-24bc623e37,2026-01-19,Terminale C,Physique-Chimie,exercise,visuel,bonne,23,1,1,0.7378,0.6701,0.7962,1,1,0,synthetic
ELV-24bc623e37,2026-01-25,Terminale C,SVT,course,visuel,bonne,25,1,2,0.726,0.5642,0.6366,6,0,0,synthetic
ELV-24bc623e37,2026-02-05,Terminale C,Mathématiques,exam,visuel,bonne,10,2,1,0.7593,0.6551,0.7711,0,1,0,synthetic
ELV-24bc623e37,2026-02-19,Terminale C,Physique-Chimie,exercise,visuel,bonne,37,2,1,0.6238,0.5577,0.6603,6,1,0,synthetic
ELV-24bc623e37,2026-02-06,Terminale C,SVT,exam,visuel,bonne,22,2,0,0.8992,0.6984,0.8539,6,1,0,synthetic
ELV-4d3fa2770c,2026-01-08,3e,SVT,course,visuel,moyenne,47,3,1,0.6957,0.5736,0.6839,11,1,0,synthetic
ELV-4d3fa2770c,2026-01-16,3e,Mathématiques,exercise,visuel,moyenne,20,1,1,0.7891,0.684,0.7846,21,1,1,synthetic
ELV-4d3fa2770c,2026-01-25,3e,Physique-Chimie,laboratory,visuel,moyenne,31,3,2,0.6875,0.6167,0.7337,25,0,1,synthetic
ELV-4d3fa2770c,2026-01-16,3e,SVT,course,visuel,moyenne,34,2,1,0.6612,0.55,0.6363,5,1,0,synthetic
ELV-4d3fa2770c,2026-02-05,3e,Mathématiques,course,visuel,moyenne,20,1,1,0.6659,0.6548,0.7925,15,1,1,synthetic
ELV-4d3fa2770c,2026-02-13,3e,Physique-Chimie,course,visuel,moyenne,29,2,2,0.5797,0.5588,0.6427,0,0,0,synthetic
ELV-4d3fa2770c,2026-02-02,3e,SVT,course,visuel,moyenne,44,4,2,0.4203,0.4677,0.4893,3,0,1,synthetic
ELV-4d3fa2770c,2026-02-02,3e,Mathématiques,exam,visuel,moyenne,22,1,1,0.661,0.5502,0.6023,7,0,0,synthetic
ELV-2789fdc946,2026-01-05,Terminale D,Mathématiques,exercise,auditif,faible,21,4,1,0.3426,0.3456,0.3885,4,0,1,synthetic
ELV-2789fdc946,2026-01-11,Terminale D,Physique-Chimie,exercise,auditif,faible,38,2,1,0.4079,0.4171,0.4942,7,1,1,synthetic
ELV-2789fdc946,2026-01-20,Terminale D,SVT,exercise,auditif,faible,24,2,3,0.2871,0.3382,0.3263,8,0,1,synthetic
ELV-2789fdc946,2026-01-29,Terminale D,Mathématiques,exam,auditif,faible,38,4,3,0.1512,0.1817,0.1752,4,0,1,synthetic
ELV-2789fdc946,2026-01-25,Terminale D,Physique-Chimie,laboratory,auditif,faible,35,3,2,0.1983,0.2574,0.3467,2,0,1,synthetic
ELV-2789fdc946,2026-01-27,Terminale D,SVT,course,auditif,faible,40,2,3,0.1749,0.2839,0.2896,8,0,1,synthetic
ELV-2789fdc946,2026-02-17,Terminale D,Mathématiques,course,auditif,faible,20,2,2,0.2277,0.2692,0.3228,5,1,1,synthetic
ELV-2789fdc946,2026-02-16,Terminale D,Physique-Chimie,laboratory,auditif,faible,19,1,3,0.3958,0.3745,0.4374,14,1,1,synthetic
ELV-0422f9945d,2026-01-07,Terminale D,Physique-Chimie,course,auditif,faible,24,3,1,0.5198,0.4937,0.6081,2,0,1,synthetic
ELV-0422f9945d,2026-01-17,Terminale D,SVT,course,auditif,faible,27,1,1,0.5498,0.572,0.7021,2,1,1,synthetic
ELV-0422f9945d,2026-01-18,Terminale D,Mathématiques,laboratory,auditif,faible,22,1,2,0.3971,0.4158,0.5074,20,1,1,synthetic
ELV-0422f9945d,2026-01-29,Terminale D,Physique-Chimie,exam,auditif,faible,28,3,1,0.5502,0.496,0.5884,1,0,1,synthetic
ELV-0422f9945d,2026-01-28,Terminale D,SVT,exam,auditif,faible,23,3,2,0.4503,0.4471,0.5097,3,0,1,synthetic
ELV-0422f9945d,2026-01-30,Terminale D,Mathématiques,exercise,auditif,faible,42,4,1,0.5014,0.4578,0.5405,5,1,1,synthetic
ELV-0422f9945d,2026-02-24,Terminale D,Physique-Chimie,exam,auditif,faible,32,1,1,0.5056,0.4896,0.5579,2,0,1,synthetic
ELV-0422f9945d,2026-02-23,Terminale D,SVT,course,auditif,faible,24,2,2,0.566,0.5156,0.6117,1,1,0,synthetic
ELV-91f6a72f49,2026-01-09,Terminale D,SVT,exercise,visuel,moyenne,42,1,0,0.9653,0.8239,0.9405,5,1,0,synthetic
ELV-91f6a72f49,2026-01-14,Terminale D,Mathématiques,exercise,visuel,moyenne,26,1,0,0.8455,0.7636,0.9021,11,1,0,synthetic
ELV-91f6a72f49,2026-01-19,Terminale D,Physique-Chimie,course,visuel,moyenne,26,1,0,0.8248,0.7138,0.857,11,1,0,synthetic
ELV-91f6a72f49,2026-01-24,Terminale D,SVT,exam,visuel,moyenne,18,1,0,0.9807,0.8558,1.0,6,0,0,synthetic
ELV-91f6a72f49,2026-01-18,Terminale D,Mathématiques,exam,visuel,moyenne,19,2,1,0.7709,0.8213,0.9568,1,1,0,synthetic
ELV-91f6a72f49,2026-01-21,Terminale D,Physique-Chimie,laboratory,visuel,moyenne,26,1,0,0.851,0.8184,0.9474,5,1,0,synthetic
ELV-91f6a72f49,2026-01-29,Terminale D,SVT,exercise,visuel,moyenne,28,1,1,0.7681,0.7171,0.8324,30,1,1,synthetic
ELV-91f6a72f49,2026-02-18,Terminale D,Mathématiques,course,visuel,moyenne,26,1,0,0.956,0.8463,0.935,0,1,0,synthetic
ELV-179c62be17,2026-01-06,Terminale C,Mathématiques,exercise,pratique,bonne,25,1,2,0.5495,0.5586,0.6264,1,0,1,synthetic
ELV-179c62be17,2026-01-12,Terminale C,Physique-Chimie,laboratory,pratique,bonne,34,2,2,0.4677,0.4594,0.562,12,0,1,synthetic
ELV-179c62be17,2026-01-18,Terminale C,SVT,course,pratique,bonne,31,2,1,0.7237,0.6384,0.7428,12,1,0,synthetic
ELV-179c62be17,2026-01-14,Terminale C,Mathématiques,exercise,pratique,bonne,21,1,2,0.656,0.5525,0.6415,6,1,0,synthetic
ELV-179c62be17,2026-01-22,Terminale C,Physique-Chimie,laboratory,pratique,bonne,33,3,2,0.6076,0.5356,0.6789,7,1,0,synthetic
ELV-179c62be17,2026-01-27,Terminale C,SVT,course,pratique,bonne,29,1,2,0.5089,0.4706,0.4978,2,0,1,synthetic
ELV-179c62be17,2026-02-05,Terminale C,Mathématiques,exercise,pratique,bonne,20,2,1,0.5676,0.437,0.5418,23,1,1,synthetic
ELV-179c62be17,2026-02-20,Terminale C,Physique-Chimie,course,pratique,bonne,24,3,1,0.5949,0.4244,0.5097,36,1,1,synthetic
ELV-5eb9aa30d0,2026-01-07,Terminale D,Physique-Chimie,exam,auditif,bonne,33,3,2,0.6986,0.5155,0.6359,4,1,0,synthetic
ELV-5eb9aa30d0,2026-01-12,Terminale D,SVT,course,auditif,bonne,11,1,1,0.8384,0.7243,0.848,2,1,0,synthetic
ELV-5eb9aa30d0,2026-01-14,Terminale D,Mathématiques,course,auditif,bonne,24,1,2,0.6296,0.569,0.6728,9,0,0,synthetic
ELV-5eb9aa30d0,2026-01-28,Terminale D,Physique-Chimie,course,auditif,bonne,35,2,2,0.7103,0.5709,0.635,2,1,0,synthetic
ELV-5eb9aa30d0,2026-01-28,Terminale D,SVT,exam,auditif,bonne,47,3,1,0.8723,0.7022,0.8364,11,1,0,synthetic
ELV-5eb9aa30d0,2026-02-08,Terminale D,Mathématiques,exam,auditif,bonne,13,1,1,0.8711,0.6717,0.7911,9,1,0,synthetic
ELV-5eb9aa30d0,2026-01-24,Terminale D,Physique-Chimie,course,auditif,bonne,26,1,0,0.8384,0.6918,0.7882,11,1,0,synthetic
ELV-5eb9aa30d0,2026-02-27,Terminale D,SVT,exercise,auditif,bonne,32,2,1,0.9394,0.704,0.787,1,1,0,synthetic
ELV-61b3c748d1,2026-01-09,Terminale D,SVT,exercise,pratique,moyenne,29,2,1,0.759,0.7472,0.8604,3,1,0,synthetic
ELV-61b3c748d1,2026-01-17,Terminale D,Mathématiques,exam,pratique,moyenne,26,1,3,0.4962,0.4983,0.5985,7,1,1,synthetic
ELV-61b3c748d1,2026-01-12,Terminale D,Physique-Chimie,course,pratique,moyenne,28,2,0,0.7669,0.62,0.747,1,0,0,synthetic
ELV-61b3c748d1,2026-01-16,Terminale D,SVT,laboratory,pratique,moyenne,38,1,1,1.0,0.7778,0.9244,7,1,0,synthetic
ELV-61b3c748d1,2026-02-05,Terminale D,Mathématiques,course,pratique,moyenne,29,3,1,0.6867,0.6115,0.7073,19,0,1,synthetic
ELV-61b3c748d1,2026-01-20,Terminale D,Physique-Chimie,exercise,pratique,moyenne,35,2,1,0.8443,0.6303,0.7241,4,1,0,synthetic
ELV-61b3c748d1,2026-02-08,Terminale D,SVT,exercise,pratique,moyenne,28,1,2,0.5992,0.5604,0.6423,3,1,0,synthetic
ELV-61b3c748d1,2026-02-24,Terminale D,Mathématiques,exam,pratique,moyenne,28,2,2,0.517,0.3393,0.4068,10,0,1,synthetic
ELV-4cae352b2e,2026-01-06,Terminale C,Mathématiques,laboratory,pratique,faible,42,3,2,0.6757,0.578,0.6608,1,1,0,synthetic
ELV-4cae352b2e,2026-01-10,Terminale C,Physique-Chimie,course,pratique,faible,41,2,2,0.7521,0.7266,0.792,23,1,1,synthetic
ELV-4cae352b2e,2026-01-13,Terminale C,SVT,course,pratique,faible,33,1,2,0.8366,0.7879,0.868,0,1,0,synthetic
ELV-4cae352b2e,2026-01-19,Terminale C,Mathématiques,laboratory,pratique,faible,21,3,1,0.5234,0.5581,0.6765,1,0,1,synthetic
ELV-4cae352b2e,2026-02-10,Terminale C,Physique-Chimie,laboratory,pratique,faible,15,1,2,0.6488,0.6274,0.757,11,1,0,synthetic
ELV-4cae352b2e,2026-02-13,Terminale C,SVT,exam,pratique,faible,35,3,1,0.8174,0.781,0.8848,7,1,0,synthetic
ELV-4cae352b2e,2026-02-07,Terminale C,Mathématiques,exercise,pratique,faible,33,2,2,0.8875,0.6875,0.8096,1,1,0,synthetic
ELV-4cae352b2e,2026-02-12,Terminale C,Physique-Chimie,exercise,pratique,faible,29,3,2,0.4729,0.4671,0.4827,5,0,1,synthetic
ELV-dafa6b8c92,2026-01-08,Terminale D,Physique-Chimie,course,auditif,faible,19,2,1,0.5255,0.5429,0.6252,1,0,1,synthetic
ELV-dafa6b8c92,2026-01-09,Terminale D,SVT,course,auditif,faible,17,2,2,0.6251,0.5455,0.6465,0,0,0,synthetic
ELV-dafa6b8c92,2026-01-20,Terminale D,Mathématiques,laboratory,auditif,faible,34,1,2,0.7266,0.647,0.7967,5,0,0,synthetic
ELV-dafa6b8c92,2026-01-14,Terminale D,Physique-Chimie,laboratory,auditif,faible,16,3,1,0.863,0.6639,0.8179,9,1,0,synthetic
ELV-dafa6b8c92,2026-02-10,Terminale D,SVT,exercise,auditif,faible,25,2,0,0.8524,0.6896,0.8324,8,1,0,synthetic
ELV-dafa6b8c92,2026-01-20,Terminale D,Mathématiques,course,auditif,faible,38,2,1,0.7579,0.6842,0.7506,15,0,1,synthetic
ELV-dafa6b8c92,2026-02-10,Terminale D,Physique-Chimie,exam,auditif,faible,18,2,1,0.6382,0.6677,0.7698,7,1,0,synthetic
ELV-dafa6b8c92,2026-02-05,Terminale D,SVT,course,auditif,faible,32,3,1,0.5292,0.5907,0.6614,3,1,1,synthetic
ELV-e13811600d,2026-01-06,3e,SVT,exam,pratique,bonne,20,4,1,0.6654,0.5803,0.6695,4,1,0,synthetic
